record_id,doi,year,title,status,pmcid,versioned_pmcid,local_path,retrieved_at,source_url,resolved_url,source_landing_page_url,source_landing_page_snapshot_path,source_landing_page_snapshot_sha256,source_landing_page_snapshot_bytes,source_name,source_version,requested_version,version_assertion_method,source_version_assertion_method,historical_evaluated_edition_relation,historical_evaluated_edition_equivalence_asserted,transport_provenance_verification_status,transport_provenance_limitation,source_license,source_access,pmc_manifest_path,pmc_manifest_sha256,pmc_manifest_original_path,pmc_package_metadata_snapshot_path,pmc_package_metadata_snapshot_sha256,pmc_package_metadata_snapshot_bytes,pmc_article_xml_original_path,pmc_article_xml_snapshot_path,pmc_article_xml_snapshot_sha256,pmc_article_xml_snapshot_bytes,bytes,sha256,page_count,artifact_type,identity_check,title_similarity,error
doi:10.1021/acssynbio.9b00411,10.1021/acssynbio.9b00411,2020,Saturation Mutagenesis Genome Engineering of Infective ΦX174 Bacteriophage via Unamplified Oligo Pools and Golden Gate Assembly,already_present,PMC7055157,PMC7055157.1,data/papers/2020/10.1021__acssynbio.9b00411/versions/pmc_author_manuscript/paper__cd71dffedee1.pdf,2026-09-03T05:49:00+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC7055157/pdf/nihms-1563542.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7055157/pdf/nihms-1563542.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7055157/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2020/10.1021__acssynbio.9b00411/versions/pmc_author_manuscript/pmc_manifest__ef9dd144b0ed.json,ef9dd144b0ed1754edda3409fd9f57c9f9397ede5d22af8ad43a0bfd7f143efc,data/papers/2020/10.1021__acssynbio.9b00411/pmc.json,data/papers/2020/10.1021__acssynbio.9b00411/versions/pmc_author_manuscript/pmc_package_metadata__c64eb7394b06.json,c64eb7394b0656f126823251dc66eaae02462cd5bb2611ddb61204d734556640,669,data/papers/2020/10.1021__acssynbio.9b00411/pmc/PMC7055157.1.xml,data/papers/2020/10.1021__acssynbio.9b00411/versions/pmc_author_manuscript/pmc_article_xml__04bce5dd1f0f.xml,04bce5dd1f0fbd7b34d58cff48869dd6a24d24f92b513f4bae5ee0ff3827ed74,91460,936615,cd71dffedee18e2068b4cecb941c75cc5b837358172b43a0da7e17e886afe271,15,article_pdf,doi,1.0,
doi:10.1021/acssynbio.9b00416,10.1021/acssynbio.9b00416,2020,Genetic Encoding of Targeted Magnetic Resonance Imaging Contrast Agents for Tumor Imaging,already_present,PMC7934227,PMC7934227.1,data/papers/2020/10.1021__acssynbio.9b00416/versions/pmc_author_manuscript/paper__553bbdacf8bd.pdf,2026-09-03T05:49:14+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC7934227/pdf/nihms-1652227.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7934227/pdf/nihms-1652227.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7934227/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2020/10.1021__acssynbio.9b00416/versions/pmc_author_manuscript/pmc_manifest__3d40db09aeaa.json,3d40db09aeaa13e148113638914b51c6afd4af350b6a18f76a0e3ae5b1d6403f,data/papers/2020/10.1021__acssynbio.9b00416/pmc.json,data/papers/2020/10.1021__acssynbio.9b00416/versions/pmc_author_manuscript/pmc_package_metadata__c56f01fde2d1.json,c56f01fde2d1b0b9ed143af99cbb3c44b690be2d74c41865ab60d5509894d3ff,610,data/papers/2020/10.1021__acssynbio.9b00416/pmc/PMC7934227.1.xml,data/papers/2020/10.1021__acssynbio.9b00416/versions/pmc_author_manuscript/pmc_article_xml__d0fb70d08974.xml,d0fb70d089745d03cacdfe5faac0af1eb1bcc3bf970d7f99ea5412533cda4732,91355,1110006,553bbdacf8bd3277df22a69f48dd8c48111817870b0ed5598836f41ffea92882,19,article_pdf,doi,0.808511,
doi:10.1021/acssynbio.9b00419,10.1021/acssynbio.9b00419,2020,In Vitro Selection of Peptides and Proteins—Advantages of mRNA Display,already_present,PMC8203280,PMC8203280.1,data/papers/2020/10.1021__acssynbio.9b00419/versions/pmc_author_manuscript/paper__9cdf8d5bbf13.pdf,2026-09-03T05:49:03+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC8203280/pdf/nihms-1708129.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC8203280/pdf/nihms-1708129.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC8203280/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2020/10.1021__acssynbio.9b00419/versions/pmc_author_manuscript/pmc_manifest__a9619accb3b8.json,a9619accb3b8fc59a93bcf2beaefc3f3d8f710ff8592b5d9bddb688294cd5aa4,data/papers/2020/10.1021__acssynbio.9b00419/pmc.json,data/papers/2020/10.1021__acssynbio.9b00419/versions/pmc_author_manuscript/pmc_package_metadata__e0e62ec183ad.json,e0e62ec183adb8502b9ca7f26a0a47df022759f3799aa8b4489bc406f3c3b702,563,data/papers/2020/10.1021__acssynbio.9b00419/pmc/PMC8203280.1.xml,data/papers/2020/10.1021__acssynbio.9b00419/versions/pmc_author_manuscript/pmc_article_xml__6cc805b6340b.xml,6cc805b6340b5038ab331cbb90faef234507ec0effa8c829b13cc2aa2634e737,108000,653990,9cdf8d5bbf130c4a0c30eb0db6b33a16873979a158bf67ca5bb13f9f55b77dec,15,article_pdf,doi,0.616667,
doi:10.1021/acssynbio.9b00429,10.1021/acssynbio.9b00429,2020,Active Analyte Import Improves the Dynamic Range and Sensitivity of a Vitamin B12 Biosensor,already_present,PMC7186122,PMC7186122.1,data/papers/2020/10.1021__acssynbio.9b00429/versions/pmc_author_manuscript/paper__319666a2d6d5.pdf,2026-09-03T05:49:16+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC7186122/pdf/nihms-1555934.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7186122/pdf/nihms-1555934.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7186122/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2020/10.1021__acssynbio.9b00429/versions/pmc_author_manuscript/pmc_manifest__757ddfebd1a8.json,757ddfebd1a8074153fd3598c43cb7acdf17e1fe1a55012fa25cdab20a03b0c9,data/papers/2020/10.1021__acssynbio.9b00429/pmc.json,data/papers/2020/10.1021__acssynbio.9b00429/versions/pmc_author_manuscript/pmc_package_metadata__1aba3bd6debf.json,1aba3bd6debfc422b1034d2f4c2e1777858706ac4ac2655ca67ee569c3c2397c,624,data/papers/2020/10.1021__acssynbio.9b00429/pmc/PMC7186122.1.xml,data/papers/2020/10.1021__acssynbio.9b00429/versions/pmc_author_manuscript/pmc_article_xml__de8b2eabefc2.xml,de8b2eabefc248c6b51cf628e323b902df30e70fe1bc929221fbc8de72571789,101001,1678225,319666a2d6d5f7576fd706e34ddb62840db53bde2f194b3b202e635709d09c4a,22,article_pdf,doi,0.980392,
doi:10.1021/acssynbio.9b00438,10.1021/acssynbio.9b00438,2020,Heterologous Production of Lasso Peptide Capistruin in a Burkholderia Host,already_present,PMC7278363,PMC7278363.1,data/papers/2020/10.1021__acssynbio.9b00438/versions/pmc_author_manuscript/paper__267981a952a8.pdf,2026-09-03T05:49:08+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC7278363/pdf/nihms-1588510.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7278363/pdf/nihms-1588510.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7278363/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2020/10.1021__acssynbio.9b00438/versions/pmc_author_manuscript/pmc_manifest__ceccb0cb3f3b.json,ceccb0cb3f3b968cdb9a76d442b8c65b336b40324e05047864ce13207ddce7a0,data/papers/2020/10.1021__acssynbio.9b00438/pmc.json,data/papers/2020/10.1021__acssynbio.9b00438/versions/pmc_author_manuscript/pmc_package_metadata__b2a60cc459b9.json,b2a60cc459b99e22df830ce5e7aa76c9635ffb41a56cc13c237e1b0b177865b3,611,data/papers/2020/10.1021__acssynbio.9b00438/pmc/PMC7278363.1.xml,data/papers/2020/10.1021__acssynbio.9b00438/versions/pmc_author_manuscript/pmc_article_xml__3754bbd9b2b4.xml,3754bbd9b2b4a8f1afb26f967c060336a2e6679a51d6da7d7454fd38dbe8e56b,81613,842987,267981a952a898a0f59efd99875632d090577eb0a59bcb20cad48ef103b5aa96,16,article_pdf,doi,1.0,
doi:10.1021/acssynbio.9b00452,10.1021/acssynbio.9b00452,2020,Population Dynamics of Underdominance Gene Drive Systems in Continuous Space,already_present,PMC8284921,PMC8284921.1,data/papers/2020/10.1021__acssynbio.9b00452/versions/pmc_author_manuscript/paper__1a631b314091.pdf,2026-09-03T05:49:27+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC8284921/pdf/nihms-1720522.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC8284921/pdf/nihms-1720522.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC8284921/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2020/10.1021__acssynbio.9b00452/versions/pmc_author_manuscript/pmc_manifest__57e6bc6c84c5.json,57e6bc6c84c58129d734f1ad5665520bdb419d5a501248da706f77b39c949ff6,data/papers/2020/10.1021__acssynbio.9b00452/pmc.json,data/papers/2020/10.1021__acssynbio.9b00452/versions/pmc_author_manuscript/pmc_package_metadata__e90d7a8bc3e6.json,e90d7a8bc3e6f819e1a662116013ce8ea785beb7e07157564f3c697cced339b4,613,data/papers/2020/10.1021__acssynbio.9b00452/pmc/PMC8284921.1.xml,data/papers/2020/10.1021__acssynbio.9b00452/versions/pmc_author_manuscript/pmc_article_xml__55500ba33f03.xml,55500ba33f03f58738dcedf77483e8bac2ed7bb74e2b04c762590815608b494c,147144,2389672,1a631b314091b3254ad92e5cd8c2cf6b7fcce7ae6cf0e568b014d9bc55e5dd9b,31,article_pdf,doi,1.0,
doi:10.1021/acssynbio.9b00457,10.1021/acssynbio.9b00457,2020,Efficient and Reproducible Multigene Expression after Single-Step Transfection Using Improved BAC Transgenesis and Engineering Toolkit,already_present,PMC7230027,PMC7230027.1,data/papers/2020/10.1021__acssynbio.9b00457/versions/pmc_author_manuscript/paper__dada00c7630d.pdf,2026-09-03T05:49:37+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC7230027/pdf/nihms-1587349.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7230027/pdf/nihms-1587349.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7230027/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2020/10.1021__acssynbio.9b00457/versions/pmc_author_manuscript/pmc_manifest__3d0c5a090b02.json,3d0c5a090b0212e318f708246a374b52f954dedf0823e55ebfba3a4ed4df513d,data/papers/2020/10.1021__acssynbio.9b00457/pmc.json,data/papers/2020/10.1021__acssynbio.9b00457/versions/pmc_author_manuscript/pmc_package_metadata__c5cdb3a88708.json,c5cdb3a88708f0be0a5e2834a7e92bf89aceffb98b220def96637597d0033ad0,671,data/papers/2020/10.1021__acssynbio.9b00457/pmc/PMC7230027.1.xml,data/papers/2020/10.1021__acssynbio.9b00457/versions/pmc_author_manuscript/pmc_article_xml__21751a31b445.xml,21751a31b445288ea1d4792ca07009268d5789d2bc07e6ad7709921b31948062,175307,2061272,dada00c7630d4fb0e15a7ef31a71a24533a438fa3f9d925de3ec06a0b2f6ae8e,34,article_pdf,doi,1.0,
doi:10.1021/acssynbio.9b00489,10.1021/acssynbio.9b00489,2020,One-Day Construction of Multiplex Arrays to Harness Natural CRISPR-Cas Systems,already_present,PMC8173669,PMC8173669.1,data/papers/2020/10.1021__acssynbio.9b00489/versions/pmc_author_manuscript/paper__4aa23f1945f1.pdf,2026-09-03T05:49:40+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC8173669/pdf/nihms-1705537.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC8173669/pdf/nihms-1705537.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC8173669/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2020/10.1021__acssynbio.9b00489/versions/pmc_author_manuscript/pmc_manifest__c9d5b8d9b6f6.json,c9d5b8d9b6f682c557b8f040aff20811e825fdcea226542eef146de1da0c0bc3,data/papers/2020/10.1021__acssynbio.9b00489/pmc.json,data/papers/2020/10.1021__acssynbio.9b00489/versions/pmc_author_manuscript/pmc_package_metadata__1b366f9ccfd0.json,1b366f9ccfd066f3faa447f62a39408770b87877a9addf6388d67017679c5532,614,data/papers/2020/10.1021__acssynbio.9b00489/pmc/PMC8173669.1.xml,data/papers/2020/10.1021__acssynbio.9b00489/versions/pmc_author_manuscript/pmc_article_xml__2c1b68f39749.xml,2c1b68f39749b394acfe5947b00cec8df50ef6c6060896078a2741202ece1651,122028,1436733,4aa23f1945f1359ac713a60c207572d8d682ae3ab17b14554be7e3cbd3c8da2f,20,article_pdf,doi,1.0,
doi:10.1021/acssynbio.9b00503,10.1021/acssynbio.9b00503,2020,SPLIT: Stable Protein Coacervation Using a Light Induced Transition,already_present,PMC7383129,PMC7383129.1,data/papers/2020/10.1021__acssynbio.9b00503/versions/pmc_author_manuscript/paper__e91b8ded8cd3.pdf,2026-09-03T05:49:21+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC7383129/pdf/nihms-1603125.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7383129/pdf/nihms-1603125.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7383129/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2020/10.1021__acssynbio.9b00503/versions/pmc_author_manuscript/pmc_manifest__68f7c8fe8b94.json,68f7c8fe8b944b8077a73b132d2c6c1bb22eb5d6c68ee978bb67a9a9cdda8515,data/papers/2020/10.1021__acssynbio.9b00503/pmc.json,data/papers/2020/10.1021__acssynbio.9b00503/versions/pmc_author_manuscript/pmc_package_metadata__aa1e35636bb1.json,aa1e35636bb10122b538141ef73a6ad20cb12872b7f61313586b1597522cd438,604,data/papers/2020/10.1021__acssynbio.9b00503/pmc/PMC7383129.1.xml,data/papers/2020/10.1021__acssynbio.9b00503/versions/pmc_author_manuscript/pmc_article_xml__189571d45632.xml,189571d4563229d020fade8c09db57beb5e1e1bc255309bd80ed79d5af0be963,88817,1032057,e91b8ded8cd318dc59e2c1853e1c432f58586acf6af7ecf8c4de18f50d55a822,18,article_pdf,doi,1.0,
doi:10.1021/acssynbio.9b00516,10.1021/acssynbio.9b00516,2020,Light-Inducible Generation of Membrane Curvature in Live Cells with Engineered BAR Domain Proteins,already_present,PMC7261005,PMC7261005.1,data/papers/2020/10.1021__acssynbio.9b00516/versions/pmc_author_manuscript/paper__9ffd6bf9fa22.pdf,2026-09-03T05:49:29+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC7261005/pdf/nihms-1582857.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7261005/pdf/nihms-1582857.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7261005/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2020/10.1021__acssynbio.9b00516/versions/pmc_author_manuscript/pmc_manifest__9e218deb71ce.json,9e218deb71ce59843e616d3ff3c1d83c1e8fb7a7a6b35d4c79241d377d1f0a14,data/papers/2020/10.1021__acssynbio.9b00516/pmc.json,data/papers/2020/10.1021__acssynbio.9b00516/versions/pmc_author_manuscript/pmc_package_metadata__e9f4954774c7.json,e9f4954774c75ffab62886b5017c2355304465550b93f6980d3a53c2eb27f836,635,data/papers/2020/10.1021__acssynbio.9b00516/pmc/PMC7261005.1.xml,data/papers/2020/10.1021__acssynbio.9b00516/versions/pmc_author_manuscript/pmc_article_xml__22c6d347c2e1.xml,22c6d347c2e13f1d3149ee744ff7c9889d266f51c6ef3315894a5d02906902ae,93951,1462735,9ffd6bf9fa22137bec867e5036d7df833557c3563aa0526704efced2cf752f9f,19,article_pdf,doi,1.0,
doi:10.1021/acssynbio.9b00517,10.1021/acssynbio.9b00517,2020,Tuning Extracellular Electron Transfer by Shewanella oneidensis Using Transcriptional Logic Gates,already_present,PMC7816516,PMC7816516.1,data/papers/2020/10.1021__acssynbio.9b00517/versions/pmc_author_manuscript/paper__b3d81a932dec.pdf,2026-09-03T06:05:30+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC7816516/pdf/nihms-1660574.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7816516/pdf/nihms-1660574.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7816516/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2020/10.1021__acssynbio.9b00517/versions/pmc_author_manuscript/pmc_manifest__b72094fbed2b.json,b72094fbed2b84d81c4e055de972cd2371302683792c70369cc6a8a0f95e093a,data/papers/2020/10.1021__acssynbio.9b00517/pmc.json,data/papers/2020/10.1021__acssynbio.9b00517/versions/pmc_author_manuscript/pmc_package_metadata__e6544ad6f958.json,e6544ad6f9588d500bf154e202f454f66ab85c57e3e4040c94208e2b65cda3a3,634,data/papers/2020/10.1021__acssynbio.9b00517/pmc/PMC7816516.1.xml,data/papers/2020/10.1021__acssynbio.9b00517/versions/pmc_author_manuscript/pmc_article_xml__22ea664a4daa.xml,22ea664a4daae9de5315e15bfea013c3fa2f37452f0a02acc7b48d16803102db,170820,1832885,b3d81a932dec5fc1dbeaf6da593121e22bd12f813cabb05f0538e92d5bff5045,32,article_pdf,doi,1.0,
doi:10.1021/acssynbio.9b00521,10.1021/acssynbio.9b00521,2020,SRRF-Stream Imaging of Optogenetically Controlled Furrow Formation Shows Localized and Coordinated Endocytosis and Exocytosis Mediating Membrane Remodeling,already_present,PMC7194017,PMC7194017.1,data/papers/2020/10.1021__acssynbio.9b00521/versions/pmc_author_manuscript/paper__fdd3e24622bf.pdf,2026-09-03T05:49:32+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC7194017/pdf/nihms-1574896.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7194017/pdf/nihms-1574896.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC7194017/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2020/10.1021__acssynbio.9b00521/versions/pmc_author_manuscript/pmc_manifest__e76c6876fe79.json,e76c6876fe79247a6f28630d24a270f36f66f9e7a2f7640a0619b15fdd2cc307,data/papers/2020/10.1021__acssynbio.9b00521/pmc.json,data/papers/2020/10.1021__acssynbio.9b00521/versions/pmc_author_manuscript/pmc_package_metadata__2ecb881eb204.json,2ecb881eb204701c52bd85219063cb1026933e3dc3dfa8e879ce67d139155c3d,692,data/papers/2020/10.1021__acssynbio.9b00521/pmc/PMC7194017.1.xml,data/papers/2020/10.1021__acssynbio.9b00521/versions/pmc_author_manuscript/pmc_article_xml__15d3c8a9535c.xml,15d3c8a9535c1217738ffdc4cd6d1d24b9197659364529cc7745878c3a032dbe,159478,3295960,fdd3e24622bfd70e1bb1d20b1ca7dd13c1c264b26f80f336a5e71393eb6be591,37,article_pdf,doi,1.0,
doi:10.1021/acssynbio.0c00372,10.1021/acssynbio.0c00372,2021,Dynamical Modeling of Optogenetic Circuits in Yeast for Metabolic Engineering Applications,already_present,PMC10410538,PMC10410538.1,data/papers/2021/10.1021__acssynbio.0c00372/versions/pmc_author_manuscript/paper__12c57c42773b.pdf,2026-09-03T06:05:57+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC10410538/pdf/nihms-1915995.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10410538/pdf/nihms-1915995.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10410538/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2021/10.1021__acssynbio.0c00372/versions/pmc_author_manuscript/pmc_manifest__1d11a3029470.json,1d11a30294705a019afae8c2d76fcb2d57ebaa2b973cc332eb087b68d0179a91,data/papers/2021/10.1021__acssynbio.0c00372/pmc.json,data/papers/2021/10.1021__acssynbio.0c00372/versions/pmc_author_manuscript/pmc_package_metadata__873df484d9f7.json,873df484d9f7c5e1e1e787222e449153f0a46d61af463ca21d83189e59e2df49,631,data/papers/2021/10.1021__acssynbio.0c00372/pmc/PMC10410538.1.xml,data/papers/2021/10.1021__acssynbio.0c00372/versions/pmc_author_manuscript/pmc_article_xml__c9297c01ea75.xml,c9297c01ea7500d673711a474cafb66aba6470aaae4122c04d2c3b7dbfe98f86,108961,937166,12c57c42773b3af81b15f9e0882badc78cd54dc6099f6e817c090e9d0c2811d0,17,article_pdf,doi,1.0,
