record_id,doi,year,title,has_local_article_pdf,has_local_article_text,has_local_source,has_verified_local_article_pdf,has_verified_local_article_text,has_verified_local_source,has_local_version_of_record_pdf,article_pdf_count,verified_article_pdf_count,verified_article_text_count,version_of_record_pdf_count,preferred_pdf_path,preferred_pdf_is_version_of_record,article_pdf_paths_json,verified_article_pdf_paths_json,version_of_record_pdf_paths_json,article_text_paths_json,verified_article_text_paths_json,article_artifacts_json,verified_article_artifact_count,invalid_artifact_count,unverified_artifact_count,artifact_issues_json,source_versions_json,pmcid,pmc_status,pmc_media_count,pmc_image_count,pmc_media_paths_json,figures_total,figures_sbol_visual_compatible,figures_sbol_visual_compliant,figures_best_practices,has_compatible_figures,all_compatible_figures_compliant
doi:10.1021/acssynbio.1c00525,10.1021/acssynbio.1c00525,2022,Rapid 40 kb Genome Construction from 52 Parts through Data-optimized Assembly Design,True,True,True,True,True,True,True,1,1,2,1,data/papers/2022/10.1021__acssynbio.1c00525/paper.pdf,True,"[""data/papers/2022/10.1021__acssynbio.1c00525/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.1c00525/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.1c00525/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.1c00525/pmc/PMC9208013.1.txt"", ""data/papers/2022/10.1021__acssynbio.1c00525/pmc/PMC9208013.1.xml""]","[""data/papers/2022/10.1021__acssynbio.1c00525/pmc/PMC9208013.1.txt"", ""data/papers/2022/10.1021__acssynbio.1c00525/pmc/PMC9208013.1.xml""]","[{""path"": ""data/papers/2022/10.1021__acssynbio.1c00525/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""d6de10ccac8a8d4aca982ff296c8f11f47d2fc69142f649ba9acc7620780992b"", ""hash_algorithm"": ""sha256"", ""md5"": ""d2b58e2689632d7d818c47db0543c3ef"", ""bytes"": 1553263, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208013.1/PMC9208013.1.pdf?md5=d2b58e2689632d7d818c47db0543c3ef"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.1c00525/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.1c00525/pmc/PMC9208013.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""014daaf4dd5e9a6d364d35dc76167aa45b8907b03b7891d2fc029d73e4e576ea"", ""hash_algorithm"": ""sha256"", ""md5"": ""d4ce9213c2ccce4d24822a5dbdeab0b1"", ""bytes"": 40579, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208013.1/PMC9208013.1.txt?md5=d4ce9213c2ccce4d24822a5dbdeab0b1"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.1c00525/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.1c00525/pmc/PMC9208013.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""8082bc8215393006d070554c521728d73711e3b4b845fc7d69363bf64832ad0d"", ""hash_algorithm"": ""sha256"", ""md5"": ""fb981899c788cd12f81618b28e6d4b2e"", ""bytes"": 95301, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208013.1/PMC9208013.1.xml?md5=fb981899c788cd12f81618b28e6d4b2e"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.1c00525/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",3,0,0,[],"[""published_version""]",PMC9208013,already_present,8,4,"[""data/papers/2022/10.1021__acssynbio.1c00525/media/sb1c00525_0002.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00525/media/sb1c00525_0003.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00525/media/sb1c00525_0004.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00525/media/sb1c00525_0005.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00525/media/sb1c00525_si_001.pdf"", ""data/papers/2022/10.1021__acssynbio.1c00525/media/sb1c00525_si_002.txt"", ""data/papers/2022/10.1021__acssynbio.1c00525/media/sb1c00525_si_003.txt"", ""data/papers/2022/10.1021__acssynbio.1c00525/media/sb1c00525_si_004.txt""]",2,0,0,0,False,False
doi:10.1021/acssynbio.1c00611,10.1021/acssynbio.1c00611,2022,Discovering Content through Text Mining for a Synthetic Biology Knowledge System,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],4,0,0,0,False,False
doi:10.1021/acssynbio.1c00625,10.1021/acssynbio.1c00625,2022,Programming Molecular Systems To Emulate a Learning Spiking Neuron,True,True,True,True,True,True,True,1,1,2,1,data/papers/2022/10.1021__acssynbio.1c00625/paper.pdf,True,"[""data/papers/2022/10.1021__acssynbio.1c00625/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.1c00625/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.1c00625/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.1c00625/pmc/PMC9208023.1.txt"", ""data/papers/2022/10.1021__acssynbio.1c00625/pmc/PMC9208023.1.xml""]","[""data/papers/2022/10.1021__acssynbio.1c00625/pmc/PMC9208023.1.txt"", ""data/papers/2022/10.1021__acssynbio.1c00625/pmc/PMC9208023.1.xml""]","[{""path"": ""data/papers/2022/10.1021__acssynbio.1c00625/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""621916888e8bb05093630f9783d69a5b37b253acee297cbf3e94f1cc131d76e4"", ""hash_algorithm"": ""sha256"", ""md5"": ""85e6d06a84aba88ad23e5dac909da671"", ""bytes"": 2643934, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208023.1/PMC9208023.1.pdf?md5=85e6d06a84aba88ad23e5dac909da671"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.1c00625/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.1c00625/pmc/PMC9208023.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""7ef7ddfd56da1328cc1cadaa92d6901ba4428ea5a29e6f4ba621454e9d0ba933"", ""hash_algorithm"": ""sha256"", ""md5"": ""424037280d44bb7a60375421403c1cbf"", ""bytes"": 77123, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208023.1/PMC9208023.1.txt?md5=424037280d44bb7a60375421403c1cbf"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.1c00625/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.1c00625/pmc/PMC9208023.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""8cc251f494a25f1c3f27cea7305a059a5f92a714a567a63795df026254ff0ff0"", ""hash_algorithm"": ""sha256"", ""md5"": ""258de86f9fd17e8900d6cf0639f99aff"", ""bytes"": 159883, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208023.1/PMC9208023.1.xml?md5=258de86f9fd17e8900d6cf0639f99aff"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.1c00625/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",3,0,0,[],"[""published_version""]",PMC9208023,already_present,20,19,"[""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0001.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0002.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0003.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0004.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0005.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0006.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0007.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0008.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0009.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0010.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0011.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0012.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0013.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0014.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0015.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0016.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0017.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0018.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_0019.jpg"", ""data/papers/2022/10.1021__acssynbio.1c00625/media/sb1c00625_si_001.pdf""]",16,0,0,0,False,False
doi:10.1021/acssynbio.1c00635,10.1021/acssynbio.1c00635,2022,Functional Nanopore Screen: A Versatile High-Throughput Assay to Study and Engineer Protein Nanopores in Escherichia coli,True,False,True,True,False,True,False,1,1,0,0,data/papers/2022/10.1021__acssynbio.1c00635/paper.pdf,False,"[""data/papers/2022/10.1021__acssynbio.1c00635/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.1c00635/paper.pdf""]",[],[],[],"[{""path"": ""data/papers/2022/10.1021__acssynbio.1c00635/paper.pdf"", ""source"": ""External full text at www.biorxiv.org"", ""version"": null, ""hash"": ""a77f6a8fa2e94e52117cf5cdfe604510996f79531fdae00b59eb8c287d114252"", ""hash_algorithm"": ""sha256"", ""md5"": ""839a3cd7b760418b6145ac94eb6bed9b"", ""bytes"": 1642045, ""kind"": ""article_pdf"", ""is_version_of_record"": false, ""source_url"": ""https://www.biorxiv.org/content/biorxiv/early/2021/11/19/2021.04.20.440580.full.pdf"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.1c00635/metadata.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",1,0,0,[],[],,,0,0,[],6,0,0,0,False,False
doi:10.1021/acssynbio.2c00014,10.1021/acssynbio.2c00014,2022,Photocontrol of Itaconic Acid Synthesis in Escherichia coli,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],7,0,0,0,False,False
doi:10.1021/acssynbio.2c00016,10.1021/acssynbio.2c00016,2022,Efficient Synthesis of Phycocyanobilin by Combinatorial Metabolic Engineering in Escherichia coli,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],8,1,1,0,True,True
doi:10.1021/acssynbio.2c00047,10.1021/acssynbio.2c00047,2022,Construction of an l -Tyrosine Chassis in Pichia pastoris Enhances Aromatic Secondary Metabolite Production from Glycerol,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],7,0,0,0,False,False
doi:10.1021/acssynbio.2c00050,10.1021/acssynbio.2c00050,2022,High-Throughput Regulatory Part Prototyping and Analysis by Cell-Free Protein Synthesis and Droplet Microfluidics,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],6,3,3,1,True,True
doi:10.1021/acssynbio.2c00051,10.1021/acssynbio.2c00051,2022,"Pathway Engineering, Re-targeting, and Synthetic Scaffolding Improve the Production of Squalene in Plants",True,True,True,True,True,True,True,1,1,2,1,data/papers/2022/10.1021__acssynbio.2c00051/paper.pdf,True,"[""data/papers/2022/10.1021__acssynbio.2c00051/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00051/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00051/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00051/pmc/PMC9208017.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00051/pmc/PMC9208017.1.xml""]","[""data/papers/2022/10.1021__acssynbio.2c00051/pmc/PMC9208017.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00051/pmc/PMC9208017.1.xml""]","[{""path"": ""data/papers/2022/10.1021__acssynbio.2c00051/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""5c11eb3b68ee76fb49166ae62666948fa02bbb8bb9c9127486e66b89bebf11e4"", ""hash_algorithm"": ""sha256"", ""md5"": ""7de729200f88bdca67ca2edef96c10d2"", ""bytes"": 4574302, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208017.1/PMC9208017.1.pdf?md5=7de729200f88bdca67ca2edef96c10d2"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00051/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00051/pmc/PMC9208017.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""db2e318eed24b6fb4989a580cbed99ca09e985e99620738db16c314a69ecc8d2"", ""hash_algorithm"": ""sha256"", ""md5"": ""ac8c1d3b1dd2eb670c4e385c6b5392ce"", ""bytes"": 75307, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208017.1/PMC9208017.1.txt?md5=ac8c1d3b1dd2eb670c4e385c6b5392ce"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00051/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00051/pmc/PMC9208017.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""fe1e869aef6b703a199bd1e0112723a05fb45e036dd302eb51f8521f20492742"", ""hash_algorithm"": ""sha256"", ""md5"": ""f55afc1a0cf979e69f2a416140f115ba"", ""bytes"": 161165, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208017.1/PMC9208017.1.xml?md5=f55afc1a0cf979e69f2a416140f115ba"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00051/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",3,0,0,[],"[""published_version""]",PMC9208017,already_present,8,7,"[""data/papers/2022/10.1021__acssynbio.2c00051/media/sb2c00051_0002.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00051/media/sb2c00051_0003.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00051/media/sb2c00051_0004.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00051/media/sb2c00051_0005.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00051/media/sb2c00051_0006.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00051/media/sb2c00051_0007.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00051/media/sb2c00051_0008.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00051/media/sb2c00051_si_001.pdf""]",6,0,0,0,False,False
doi:10.1021/acssynbio.2c00054,10.1021/acssynbio.2c00054,2022,Efficient Single-Nucleotide Microbial Genome Editing Achieved Using CRISPR/Cpf1 with Maximally 3′-End-Truncated crRNAs,True,True,True,True,True,True,True,1,1,2,1,data/papers/2022/10.1021__acssynbio.2c00054/paper.pdf,True,"[""data/papers/2022/10.1021__acssynbio.2c00054/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00054/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00054/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00054/pmc/PMC9208014.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00054/pmc/PMC9208014.1.xml""]","[""data/papers/2022/10.1021__acssynbio.2c00054/pmc/PMC9208014.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00054/pmc/PMC9208014.1.xml""]","[{""path"": ""data/papers/2022/10.1021__acssynbio.2c00054/paper.pdf"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""b5d2cf1dd85244545be2c7807593ff3b0ad7b645feac39587b44e7c9690bddc3"", ""hash_algorithm"": ""sha256"", ""md5"": ""387508d982876e14e688bd0b50365040"", ""bytes"": 2638483, ""kind"": ""article_pdf"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208014.1/PMC9208014.1.pdf?md5=387508d982876e14e688bd0b50365040"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00054/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00054/pmc/PMC9208014.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""1c4346941a4cad7d2985efe9cd8df39bc999c1ffef33a6ef4b22c737f7f99a13"", ""hash_algorithm"": ""sha256"", ""md5"": ""c3315cf01e67a91be5c0a456f22de582"", ""bytes"": 47656, ""kind"": ""article_text"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208014.1/PMC9208014.1.txt?md5=c3315cf01e67a91be5c0a456f22de582"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00054/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00054/pmc/PMC9208014.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""published_version"", ""hash"": ""bd52e3dfbc1fb8aeaed1f6b8d98489298343632726de2f86a8dc6a155e1fe762"", ""hash_algorithm"": ""sha256"", ""md5"": ""5e5e65848a570213172f7b3b70781562"", ""bytes"": 95290, ""kind"": ""article_xml"", ""is_version_of_record"": true, ""source_url"": ""s3://pmc-oa-opendata/PMC9208014.1/PMC9208014.1.xml?md5=5e5e65848a570213172f7b3b70781562"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00054/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",3,0,0,[],"[""published_version""]",PMC9208014,already_present,7,6,"[""data/papers/2022/10.1021__acssynbio.2c00054/media/sb2c00054_0002.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00054/media/sb2c00054_0003.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00054/media/sb2c00054_0004.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00054/media/sb2c00054_0005.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00054/media/sb2c00054_0006.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00054/media/sb2c00054_0007.jpg"", ""data/papers/2022/10.1021__acssynbio.2c00054/media/sb2c00054_si_001.pdf""]",5,1,1,1,True,True
doi:10.1021/acssynbio.2c00058,10.1021/acssynbio.2c00058,2022,Effects of Hydrophobic Residues on the Intracellular Self-Assembly of De Novo Designed Peptide Tags and Their Orthogonality,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],5,0,0,0,False,False
doi:10.1021/acssynbio.2c00078,10.1021/acssynbio.2c00078,2022,Repurposing Peptide Nanomaterials as Synthetic Biomolecular Condensates in Bacteria,False,False,False,False,False,False,False,0,0,0,0,,False,[],[],[],[],[],[],0,0,0,[],[],,,0,0,[],5,0,0,0,False,False
doi:10.1021/acssynbio.2c00087,10.1021/acssynbio.2c00087,2022,Dynamic Control Strategy to Produce Riboflavin with Lignocellulose Hydrolysate in the Thermophile Geobacillus thermoglucosidasius,True,False,True,True,False,True,False,1,1,0,0,data/papers/2022/10.1021__acssynbio.2c00087/paper.pdf,False,"[""data/papers/2022/10.1021__acssynbio.2c00087/paper.pdf""]","[""data/papers/2022/10.1021__acssynbio.2c00087/paper.pdf""]",[],[],[],"[{""path"": ""data/papers/2022/10.1021__acssynbio.2c00087/paper.pdf"", ""source"": ""External full text at www.researchsquare.com"", ""version"": null, ""hash"": ""b1c96fc2ac2bb42962b0975492d3228008368359e8fcbcd7b737b33cd970180a"", ""hash_algorithm"": ""sha256"", ""md5"": ""0f0312156a174e7f07cf2f6b3dc13b9b"", ""bytes"": 1772915, ""kind"": ""article_pdf"", ""is_version_of_record"": false, ""source_url"": ""https://www.researchsquare.com/article/rs-151219/latest.pdf"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00087/metadata.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}]",1,0,0,[],[],,,0,0,[],6,2,2,2,True,True
doi:10.1021/acssynbio.2c00134,10.1021/acssynbio.2c00134,2022,Engineering of a TrpR-Based Biosensor for Altered Dynamic Range and Ligand Preference,True,True,True,False,True,True,False,1,0,2,0,,False,"[""data/papers/2022/10.1021__acssynbio.2c00134/versions/pmc_author_manuscript/paper__63489aa75062.pdf""]",[],[],"[""data/papers/2022/10.1021__acssynbio.2c00134/pmc/PMC10947557.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00134/pmc/PMC10947557.1.xml""]","[""data/papers/2022/10.1021__acssynbio.2c00134/pmc/PMC10947557.1.txt"", ""data/papers/2022/10.1021__acssynbio.2c00134/pmc/PMC10947557.1.xml""]","[{""path"": ""data/papers/2022/10.1021__acssynbio.2c00134/pmc/PMC10947557.1.txt"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""author_manuscript"", ""hash"": ""aa2873339fef3b19de71de8eec22ecf366e009223bccb1459b1db1d8e9c88f7a"", ""hash_algorithm"": ""sha256"", ""md5"": ""4579596c3df5b1fa6b2dfa1608d41917"", ""bytes"": 44210, ""kind"": ""article_text"", ""is_version_of_record"": false, ""source_url"": ""s3://pmc-oa-opendata/PMC10947557.1/PMC10947557.1.txt?md5=4579596c3df5b1fa6b2dfa1608d41917"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00134/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00134/pmc/PMC10947557.1.xml"", ""source"": ""NIH NLM PubMed Central Article Datasets"", ""version"": ""author_manuscript"", ""hash"": ""f7d71ca71d8e7cadb709820d0637e7136e80d238846aab4f48dc1a83f2dc7187"", ""hash_algorithm"": ""sha256"", ""md5"": ""956540b245047b1b97d9e077a9f354b7"", ""bytes"": 84367, ""kind"": ""article_xml"", ""is_version_of_record"": false, ""source_url"": ""s3://pmc-oa-opendata/PMC10947557.1/PMC10947557.1.xml?md5=956540b245047b1b97d9e077a9f354b7"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00134/pmc.json"", ""verification_status"": ""verified"", ""verification_errors"": [], ""local_file_present"": true}, {""path"": ""data/papers/2022/10.1021__acssynbio.2c00134/versions/pmc_author_manuscript/paper__63489aa75062.pdf"", ""source"": ""NIH NLM PubMed Central public article page"", ""version"": ""author_manuscript"", ""hash"": ""63489aa75062887ddd81f0f224a940575f8420bb639f0e3968582d07d752d527"", ""hash_algorithm"": ""sha256"", ""md5"": ""94ce9b7f59c00b81d8c85b2768390afb"", ""bytes"": 834332, ""kind"": ""article_pdf"", ""is_version_of_record"": false, ""source_url"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC10947557/pdf/nihms-1968673.pdf"", ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00134/versions/pmc_author_manuscript/metadata__63489aa75062.json"", ""verification_status"": ""unverified"", ""verification_errors"": [""The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.""], ""local_file_present"": true}]",2,0,1,"[{""path"": ""data/papers/2022/10.1021__acssynbio.2c00134/versions/pmc_author_manuscript/paper__63489aa75062.pdf"", ""kind"": ""article_pdf"", ""verification_status"": ""unverified"", ""verification_errors"": [""The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.""], ""provenance_path"": ""data/papers/2022/10.1021__acssynbio.2c00134/versions/pmc_author_manuscript/metadata__63489aa75062.json""}]","[""author_manuscript""]",PMC10947557,author_manuscript_text_already_present,0,0,[],5,2,0,0,True,False
