record_id,doi,year,pdf_path,pdf_is_version_of_record,page_count,scoped_first_page,scoped_last_page,predicted_figures_total,historical_figures_total,count_error,exact,figure_numbers,missing_figure_numbers,contiguous,census_error
doi:10.1021/sb4000756,10.1021/sb4000756,2014,data/papers/2014/10.1021__sb4000756/publisher/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb400077j,10.1021/sb400077j,2014,data/papers/2014/10.1021__sb400077j/publisher/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb4000788,10.1021/sb4000788,2014,data/papers/2014/10.1021__sb4000788/publisher/paper.pdf,True,7,1,7,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb400082j,10.1021/sb400082j,2014,data/papers/2014/10.1021__sb400082j/publisher/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb4000838,10.1021/sb4000838,2014,data/papers/2014/10.1021__sb4000838/publisher/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/sb400087e,10.1021/sb400087e,2014,data/papers/2014/10.1021__sb400087e/publisher/paper.pdf,True,6,1,6,2,2,0,True,1 2,,True,
doi:10.1021/sb400089c,10.1021/sb400089c,2014,data/papers/2014/10.1021__sb400089c/publisher/paper.pdf,True,6,1,6,3,3,0,True,1 2 3,,True,
doi:10.1021/sb400090s,10.1021/sb400090s,2014,data/papers/2014/10.1021__sb400090s/publisher/paper.pdf,True,6,1,6,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb400091p,10.1021/sb400091p,2014,data/papers/2014/10.1021__sb400091p/paper.pdf,True,4,1,4,2,2,0,True,1 2,,True,
doi:10.1021/sb400093x,10.1021/sb400093x,2014,data/papers/2014/10.1021__sb400093x/publisher/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb400094c,10.1021/sb400094c,2014,data/papers/2014/10.1021__sb400094c/publisher/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb4000959,10.1021/sb4000959,2014,data/papers/2014/10.1021__sb4000959/publisher/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/sb4000965,10.1021/sb4000965,2014,data/papers/2014/10.1021__sb4000965/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb4000977,10.1021/sb4000977,2014,data/papers/2014/10.1021__sb4000977/publisher/paper.pdf,True,9,1,9,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/sb4000993,10.1021/sb4000993,2014,data/papers/2014/10.1021__sb4000993/publisher/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb400102w,10.1021/sb400102w,2014,data/papers/2014/10.1021__sb400102w/publisher/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb4001068,10.1021/sb4001068,2014,data/papers/2014/10.1021__sb4001068/publisher/paper.pdf,True,8,1,8,3,3,0,True,1 2 3,,True,
doi:10.1021/sb400109p,10.1021/sb400109p,2014,data/papers/2014/10.1021__sb400109p/publisher/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/sb400110j,10.1021/sb400110j,2014,data/papers/2014/10.1021__sb400110j/publisher/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/sb4001118,10.1021/sb4001118,2014,data/papers/2014/10.1021__sb4001118/publisher/paper.pdf,True,12,1,12,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/sb400112u,10.1021/sb400112u,2014,data/papers/2014/10.1021__sb400112u/publisher/paper.pdf,True,9,1,9,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/sb400114p,10.1021/sb400114p,2014,data/papers/2014/10.1021__sb400114p/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb400115e,10.1021/sb400115e,2014,data/papers/2014/10.1021__sb400115e/publisher/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb400116x,10.1021/sb400116x,2014,data/papers/2014/10.1021__sb400116x/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb4001245,10.1021/sb4001245,2014,data/papers/2014/10.1021__sb4001245/publisher/paper.pdf,True,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb4001273,10.1021/sb4001273,2014,data/papers/2014/10.1021__sb4001273/publisher/paper.pdf,True,13,1,13,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/sb400128g,10.1021/sb400128g,2014,data/papers/2014/10.1021__sb400128g/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/sb4001307,10.1021/sb4001307,2014,data/papers/2014/10.1021__sb4001307/publisher/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb400131a,10.1021/sb400131a,2014,data/papers/2014/10.1021__sb400131a/publisher/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/sb4001323,10.1021/sb4001323,2014,data/papers/2014/10.1021__sb4001323/publisher/paper.pdf,True,4,1,4,1,1,0,True,1,,True,
doi:10.1021/sb400134k,10.1021/sb400134k,2014,data/papers/2014/10.1021__sb400134k/publisher/paper.pdf,True,8,1,8,2,2,0,True,1 2,,True,
doi:10.1021/sb400135t,10.1021/sb400135t,2014,data/papers/2014/10.1021__sb400135t/publisher/paper.pdf,True,13,1,13,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/sb400136f,10.1021/sb400136f,2014,data/papers/2014/10.1021__sb400136f/publisher/paper.pdf,True,12,1,12,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb400137b,10.1021/sb400137b,2014,data/papers/2014/10.1021__sb400137b/paper.pdf,True,9,1,9,3,3,0,True,1 2 3,,True,
doi:10.1021/sb4001382,10.1021/sb4001382,2014,data/papers/2014/10.1021__sb4001382/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb400139h,10.1021/sb400139h,2014,data/papers/2014/10.1021__sb400139h/publisher/paper.pdf,True,9,1,9,3,3,0,True,1 2 3,,True,
doi:10.1021/sb400140t,10.1021/sb400140t,2014,data/papers/2014/10.1021__sb400140t/paper.pdf,True,12,1,12,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/sb400142b,10.1021/sb400142b,2014,data/papers/2014/10.1021__sb400142b/publisher/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb4001432,10.1021/sb4001432,2014,data/papers/2014/10.1021__sb4001432/publisher/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb400144h,10.1021/sb400144h,2014,data/papers/2014/10.1021__sb400144h/publisher/paper.pdf,True,5,1,5,3,3,0,True,1 2 3,,True,
doi:10.1021/sb400147n,10.1021/sb400147n,2014,data/papers/2014/10.1021__sb400147n/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb4001504,10.1021/sb4001504,2014,data/papers/2014/10.1021__sb4001504/publisher/paper.pdf,True,5,1,5,3,3,0,True,1 2 3,,True,
doi:10.1021/sb400152n,10.1021/sb400152n,2014,data/papers/2014/10.1021__sb400152n/publisher/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb400156v,10.1021/sb400156v,2014,data/papers/2014/10.1021__sb400156v/publisher/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/sb400157z,10.1021/sb400157z,2014,data/papers/2014/10.1021__sb400157z/publisher/paper.pdf,True,11,1,11,10,10,0,True,1 2 3 4 5 6 7 8 9 10,,True,
doi:10.1021/sb4001596,10.1021/sb4001596,2014,data/papers/2014/10.1021__sb4001596/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/sb400160m,10.1021/sb400160m,2014,data/papers/2014/10.1021__sb400160m/publisher/paper.pdf,True,6,1,6,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/sb400161v,10.1021/sb400161v,2014,data/papers/2014/10.1021__sb400161v/publisher/paper.pdf,True,14,1,14,12,12,0,True,1 2 3 4 5 6 7 8 9 10 11 12,,True,
doi:10.1021/sb400166j,10.1021/sb400166j,2014,data/papers/2014/10.1021__sb400166j/publisher/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb400168u,10.1021/sb400168u,2014,data/papers/2014/10.1021__sb400168u/paper.pdf,True,15,1,15,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/sb400169s,10.1021/sb400169s,2014,data/papers/2014/10.1021__sb400169s/publisher/paper.pdf,True,17,1,17,12,12,0,True,1 2 3 4 5 6 7 8 9 10 11 12,,True,
doi:10.1021/sb4001728,10.1021/sb4001728,2014,data/papers/2014/10.1021__sb4001728/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb400174s,10.1021/sb400174s,2014,data/papers/2014/10.1021__sb400174s/publisher/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/sb400176e,10.1021/sb400176e,2014,data/papers/2014/10.1021__sb400176e/publisher/paper.pdf,True,6,1,6,3,3,0,True,1 2 3,,True,
doi:10.1021/sb400177x,10.1021/sb400177x,2014,data/papers/2014/10.1021__sb400177x/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb400178c,10.1021/sb400178c,2014,data/papers/2014/10.1021__sb400178c/publisher/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/sb4001799,10.1021/sb4001799,2014,data/papers/2014/10.1021__sb4001799/publisher/paper.pdf,True,14,1,14,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/sb400182x,10.1021/sb400182x,2014,data/papers/2014/10.1021__sb400182x/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb4001867,10.1021/sb4001867,2014,data/papers/2014/10.1021__sb4001867/publisher/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb4001883,10.1021/sb4001883,2014,data/papers/2014/10.1021__sb4001883/publisher/paper.pdf,True,3,1,3,1,1,0,True,1,,True,
doi:10.1021/sb4001917,10.1021/sb4001917,2014,data/papers/2014/10.1021__sb4001917/publisher/paper.pdf,True,5,1,5,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb400192a,10.1021/sb400192a,2014,data/papers/2014/10.1021__sb400192a/paper.pdf,True,6,1,6,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb400194g,10.1021/sb400194g,2014,data/papers/2014/10.1021__sb400194g/publisher/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb400197f,10.1021/sb400197f,2014,data/papers/2014/10.1021__sb400197f/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb4001992,10.1021/sb4001992,2014,data/papers/2014/10.1021__sb4001992/publisher/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb400202s,10.1021/sb400202s,2014,data/papers/2014/10.1021__sb400202s/publisher/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/sb400203p,10.1021/sb400203p,2014,data/papers/2014/10.1021__sb400203p/publisher/paper.pdf,True,10,1,10,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/sb400205x,10.1021/sb400205x,2014,data/papers/2014/10.1021__sb400205x/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb5000077,10.1021/sb5000077,2014,data/papers/2014/10.1021__sb5000077/publisher/paper.pdf,True,4,1,4,2,2,0,True,1 2,,True,
doi:10.1021/sb5000143,10.1021/sb5000143,2014,data/papers/2014/10.1021__sb5000143/publisher/paper.pdf,True,3,1,3,3,3,0,True,1 2 3,,True,
doi:10.1021/sb500018f,10.1021/sb500018f,2014,data/papers/2014/10.1021__sb500018f/publisher/paper.pdf,True,3,1,3,1,1,0,True,1,,True,
doi:10.1021/sb500020g,10.1021/sb500020g,2014,data/papers/2014/10.1021__sb500020g/publisher/paper.pdf,True,3,1,3,2,2,0,True,1 2,,True,
doi:10.1021/sb500023f,10.1021/sb500023f,2014,data/papers/2014/10.1021__sb500023f/publisher/paper.pdf,True,4,1,4,3,3,0,True,1 2 3,,True,
doi:10.1021/sb5000252,10.1021/sb5000252,2014,data/papers/2014/10.1021__sb5000252/publisher/paper.pdf,True,4,1,4,1,1,0,True,1,,True,
doi:10.1021/sb500029n,10.1021/sb500029n,2014,data/papers/2014/10.1021__sb500029n/publisher/paper.pdf,True,4,1,4,3,3,0,True,1 2 3,,True,
doi:10.1021/sb5000302,10.1021/sb5000302,2014,data/papers/2014/10.1021__sb5000302/publisher/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/sb500031h,10.1021/sb500031h,2014,data/papers/2014/10.1021__sb500031h/publisher/paper.pdf,True,4,1,4,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb500033d,10.1021/sb500033d,2014,data/papers/2014/10.1021__sb500033d/publisher/paper.pdf,True,4,1,4,3,3,0,True,1 2 3,,True,
doi:10.1021/sb500035y,10.1021/sb500035y,2014,data/papers/2014/10.1021__sb500035y/publisher/paper.pdf,True,4,1,4,3,3,0,True,1 2 3,,True,
doi:10.1021/sb500036q,10.1021/sb500036q,2014,data/papers/2014/10.1021__sb500036q/paper.pdf,True,3,1,3,2,2,0,True,1 2,,True,
doi:10.1021/sb500039z,10.1021/sb500039z,2014,data/papers/2014/10.1021__sb500039z/publisher/paper.pdf,True,3,1,3,3,3,0,True,1 2 3,,True,
doi:10.1021/sb500042m,10.1021/sb500042m,2014,data/papers/2014/10.1021__sb500042m/publisher/paper.pdf,True,3,1,3,2,2,0,True,1 2,,True,
doi:10.1021/sb500045w,10.1021/sb500045w,2014,data/papers/2014/10.1021__sb500045w/publisher/paper.pdf,True,3,1,3,2,2,0,True,1 2,,True,
doi:10.1021/sb5000466,10.1021/sb5000466,2014,data/papers/2014/10.1021__sb5000466/publisher/paper.pdf,True,4,1,4,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb500047r,10.1021/sb500047r,2014,data/papers/2014/10.1021__sb500047r/paper.pdf,True,4,1,4,2,2,0,True,1 2,,True,
doi:10.1021/sb500053j,10.1021/sb500053j,2014,data/papers/2014/10.1021__sb500053j/publisher/paper.pdf,True,3,1,3,1,1,0,True,1,,True,
doi:10.1021/sb500058e,10.1021/sb500058e,2014,data/papers/2014/10.1021__sb500058e/publisher/paper.pdf,True,3,1,3,1,1,0,True,1,,True,
doi:10.1021/sb500059x,10.1021/sb500059x,2014,data/papers/2014/10.1021__sb500059x/publisher/paper.pdf,True,4,1,4,3,3,0,True,1 2 3,,True,
doi:10.1021/sb5000675,10.1021/sb5000675,2014,data/papers/2014/10.1021__sb5000675/publisher/paper.pdf,True,10,1,10,11,11,0,True,1 2 3 4 5 6 7 8 9 10 11,,True,
doi:10.1021/sb500070c,10.1021/sb500070c,2014,data/papers/2014/10.1021__sb500070c/publisher/paper.pdf,True,6,1,6,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb500084f,10.1021/sb500084f,2014,data/papers/2014/10.1021__sb500084f/publisher/paper.pdf,True,10,1,10,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/sb5001356,10.1021/sb5001356,2014,data/papers/2014/10.1021__sb5001356/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb500222z,10.1021/sb500222z,2014,data/papers/2014/10.1021__sb500222z/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb500225r,10.1021/sb500225r,2014,data/papers/2014/10.1021__sb500225r/publisher/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb500236e,10.1021/sb500236e,2014,data/papers/2014/10.1021__sb500236e/paper.pdf,True,16,1,16,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/sb5002505,10.1021/sb5002505,2014,data/papers/2014/10.1021__sb5002505/publisher/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb500262f,10.1021/sb500262f,2014,data/papers/2014/10.1021__sb500262f/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb500273n,10.1021/sb500273n,2014,data/papers/2014/10.1021__sb500273n/publisher/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb5002856,10.1021/sb5002856,2014,data/papers/2014/10.1021__sb5002856/paper.pdf,True,12,1,12,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb500291r,10.1021/sb500291r,2014,data/papers/2014/10.1021__sb500291r/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb500304m,10.1021/sb500304m,2014,data/papers/2014/10.1021__sb500304m/publisher/paper.pdf,True,4,1,4,2,2,0,True,1 2,,True,
doi:10.1021/sb500305v,10.1021/sb500305v,2014,data/papers/2014/10.1021__sb500305v/publisher/paper.pdf,True,6,1,6,3,3,0,True,1 2 3,,True,
doi:10.1021/sb5003554,10.1021/sb5003554,2014,data/papers/2014/10.1021__sb5003554/publisher/paper.pdf,True,2,1,2,0,0,0,True,,,True,
doi:10.1021/sb500358y,10.1021/sb500358y,2014,data/papers/2014/10.1021__sb500358y/publisher/paper.pdf,True,2,1,2,0,0,0,True,,,True,
doi:10.1021/sb500361d,10.1021/sb500361d,2014,data/papers/2014/10.1021__sb500361d/paper.pdf,True,2,1,2,0,0,0,True,,,True,
doi:10.1021/acssynbio.5b00002,10.1021/acssynbio.5b00002,2015,data/papers/2015/10.1021__acssynbio.5b00002/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.5b00004,10.1021/acssynbio.5b00004,2015,data/papers/2015/10.1021__acssynbio.5b00004/publisher/paper.pdf,True,8,1,8,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.5b00007,10.1021/acssynbio.5b00007,2015,data/papers/2015/10.1021__acssynbio.5b00007/publisher/paper.pdf,True,9,1,9,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.5b00009,10.1021/acssynbio.5b00009,2015,data/papers/2015/10.1021__acssynbio.5b00009/publisher/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00012,10.1021/acssynbio.5b00012,2015,data/papers/2015/10.1021__acssynbio.5b00012/publisher/paper.pdf,True,14,1,14,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.5b00016,10.1021/acssynbio.5b00016,2015,data/papers/2015/10.1021__acssynbio.5b00016/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.5b00018,10.1021/acssynbio.5b00018,2015,data/papers/2015/10.1021__acssynbio.5b00018/publisher/paper.pdf,True,4,1,4,1,1,0,True,1,,True,
doi:10.1021/acssynbio.5b00025,10.1021/acssynbio.5b00025,2015,data/papers/2015/10.1021__acssynbio.5b00025/publisher/paper.pdf,True,13,1,13,8,7,1,False,1 2 3 4 5 6 7 15,8 9 10 11 12 13 14,False,
doi:10.1021/acssynbio.5b00033,10.1021/acssynbio.5b00033,2015,data/papers/2015/10.1021__acssynbio.5b00033/publisher/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.5b00034,10.1021/acssynbio.5b00034,2015,data/papers/2015/10.1021__acssynbio.5b00034/publisher/paper.pdf,True,10,1,10,9,10,-1,False,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.5b00037,10.1021/acssynbio.5b00037,2015,data/papers/2015/10.1021__acssynbio.5b00037/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00038,10.1021/acssynbio.5b00038,2015,data/papers/2015/10.1021__acssynbio.5b00038/publisher/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00040,10.1021/acssynbio.5b00040,2015,data/papers/2015/10.1021__acssynbio.5b00040/publisher/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.5b00041,10.1021/acssynbio.5b00041,2015,data/papers/2015/10.1021__acssynbio.5b00041/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.5b00043,10.1021/acssynbio.5b00043,2015,data/papers/2015/10.1021__acssynbio.5b00043/publisher/paper.pdf,True,11,1,11,1,1,0,True,1,,True,
doi:10.1021/acssynbio.5b00044,10.1021/acssynbio.5b00044,2015,data/papers/2015/10.1021__acssynbio.5b00044/publisher/paper.pdf,True,16,1,16,12,12,0,True,1 2 3 4 5 6 7 8 9 10 11 12,,True,
doi:10.1021/acssynbio.5b00048,10.1021/acssynbio.5b00048,2015,data/papers/2015/10.1021__acssynbio.5b00048/publisher/paper.pdf,True,12,1,12,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.5b00051,10.1021/acssynbio.5b00051,2015,data/papers/2015/10.1021__acssynbio.5b00051/publisher/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.5b00053,10.1021/acssynbio.5b00053,2015,data/papers/2015/10.1021__acssynbio.5b00053/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00054,10.1021/acssynbio.5b00054,2015,data/papers/2015/10.1021__acssynbio.5b00054/publisher/paper.pdf,True,7,1,7,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.5b00057,10.1021/acssynbio.5b00057,2015,data/papers/2015/10.1021__acssynbio.5b00057/publisher/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.5b00058,10.1021/acssynbio.5b00058,2015,data/papers/2015/10.1021__acssynbio.5b00058/publisher/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.5b00060,10.1021/acssynbio.5b00060,2015,data/papers/2015/10.1021__acssynbio.5b00060/publisher/paper.pdf,True,12,1,12,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.5b00062,10.1021/acssynbio.5b00062,2015,data/papers/2015/10.1021__acssynbio.5b00062/publisher/paper.pdf,True,14,1,14,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.5b00068,10.1021/acssynbio.5b00068,2015,data/papers/2015/10.1021__acssynbio.5b00068/publisher/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.5b00069,10.1021/acssynbio.5b00069,2015,data/papers/2015/10.1021__acssynbio.5b00069/publisher/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00070,10.1021/acssynbio.5b00070,2015,data/papers/2015/10.1021__acssynbio.5b00070/paper.pdf,True,9,1,9,6,5,1,False,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.5b00074,10.1021/acssynbio.5b00074,2015,data/papers/2015/10.1021__acssynbio.5b00074/publisher/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00075,10.1021/acssynbio.5b00075,2015,data/papers/2015/10.1021__acssynbio.5b00075/publisher/paper.pdf,True,6,1,6,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.5b00077,10.1021/acssynbio.5b00077,2015,data/papers/2015/10.1021__acssynbio.5b00077/publisher/paper.pdf,True,13,1,13,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.5b00080,10.1021/acssynbio.5b00080,2015,data/papers/2015/10.1021__acssynbio.5b00080/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.5b00085,10.1021/acssynbio.5b00085,2015,data/papers/2015/10.1021__acssynbio.5b00085/publisher/paper.pdf,True,8,1,8,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.5b00087,10.1021/acssynbio.5b00087,2015,data/papers/2015/10.1021__acssynbio.5b00087/publisher/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.5b00092,10.1021/acssynbio.5b00092,2015,data/papers/2015/10.1021__acssynbio.5b00092/publisher/paper.pdf,True,12,1,12,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.5b00098,10.1021/acssynbio.5b00098,2015,data/papers/2015/10.1021__acssynbio.5b00098/publisher/paper.pdf,True,8,1,8,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.5b00107,10.1021/acssynbio.5b00107,2015,data/papers/2015/10.1021__acssynbio.5b00107/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00113,10.1021/acssynbio.5b00113,2015,data/papers/2015/10.1021__acssynbio.5b00113/publisher/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.5b00131,10.1021/acssynbio.5b00131,2015,data/papers/2015/10.1021__acssynbio.5b00131/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00132,10.1021/acssynbio.5b00132,2015,data/papers/2015/10.1021__acssynbio.5b00132/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.5b00133,10.1021/acssynbio.5b00133,2015,data/papers/2015/10.1021__acssynbio.5b00133/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.5b00170,10.1021/acssynbio.5b00170,2015,data/papers/2015/10.1021__acssynbio.5b00170/publisher/paper.pdf,True,12,1,12,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.5b00190,10.1021/acssynbio.5b00190,2015,data/papers/2015/10.1021__acssynbio.5b00190/publisher/paper.pdf,True,3,1,3,1,1,0,True,1,,True,
doi:10.1021/acssynbio.5b00218,10.1021/acssynbio.5b00218,2015,data/papers/2015/10.1021__acssynbio.5b00218/publisher/paper.pdf,True,3,1,3,1,1,0,True,1,,True,
doi:10.1021/sb300092n,10.1021/sb300092n,2015,data/papers/2015/10.1021__sb300092n/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/sb4001189,10.1021/sb4001189,2015,data/papers/2015/10.1021__sb4001189/publisher/paper.pdf,True,6,1,6,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb400126a,10.1021/sb400126a,2015,data/papers/2015/10.1021__sb400126a/publisher/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/sb400133g,10.1021/sb400133g,2015,data/papers/2015/10.1021__sb400133g/publisher/paper.pdf,True,6,1,6,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/sb400158w,10.1021/sb400158w,2015,data/papers/2015/10.1021__sb400158w/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
